PCCDB-ID,SMILES
296631,C[C@@H]1Nn2c(=C1)nc[n]c2=O
296637,CC1=CC=C(C1)C(=O)O
296638,O[C@@H]1CC[C@H]2S[C@@H]1CC=C2
296644,O=C1CC[C@H]2S[C@@H]1CC=C2
296647,C/C=N/Cc1ccccc1
296648,CCCC/N=C(N[N][C](OCC)O)/O
296649,C/C=C(c1ccccc1)/C(=O)O
296650,C/C=C/c1ccccc1C(=O)C
296651,O[C@@H]1CCC=C1c1ccccc1
296657,Cc1ccc(cc1)/C=C/c1ccccc1
296658,OC/C(=Cc1ccccc1)/c1ccccc1
296662,O[C@@H](C(=C)C(=O)c1ccccc1)c1ccccc1
296665,c1ccc(cc1)C1=NCN2[C@]1(C2)c1ccccc1
296669,[O]N([N]c1ccccc1)Cc1ccccc1
296672,O=C(c1ccccc1)C[C@H]1O[C@@H]1c1ccccc1
296675,O=C1C(=CC(=O)c2c1cccc2)c1ccccc1
296676,O[C@H](c1ccccc1)/C=C/[C@H](c1ccccc1)O
296677,CC(=O)[C@]1(O[C@@H]1c1ccccc1)c1ccccc1
296680,Cc1ccc(cc1)c1onc(c1)c1ccccc1
296717,OC(=O)[C@@H]1CCN1C(C)(C)C
296722,OC(=O)C1CN(C1)C(C)(C)C
296741,Cc1ccc(cc1)C(=O)[C@H]1O[C@@H]1c1ccccc1
296747,OC(=O)[C@@H]1[C@@H]2CC[C@H]1C2
296753,OC(=O)/C=C(/c1ccc(cc1)c1ccccc1)C
296757,C/C=C(/c1ccccc1)C#N
296769,CC(=O)C1CN(C1)C(C)(C)C
296773,CN(/N=C(c1ccc2c(c1)cccc2)/C)C
296774,[O]N(C1CCCCC1)[CH]c1ccccc1
296787,Cc1ccc(cc1)[C@H]1O[C@@H]1C(=O)c1ccccc1
296791,C=CCC[C@@H](c1ccccc1)[N][N]C(=N)O
296798,OC/C(=Cc1ccccc1)/C(=O)c1ccccc1
296831,O=C1CC(=CC=C1c1ccccc1)C(=O)O
296832,C(=CC#Cc1ccccc1)/C=C/c1ccccc1
296837,CC([C@@H](C(=O)O)OCc1ccccc1)C
296845,OC(=O)[C@@H]1[C@@H]2C[C@@H]3[C@H]1[C@@H]3C2
296846,OC(=O)[C@H]1C[C@@H]2CC[C@H]1C=C2
296853,COC(=O)C1(CCCCC1=O)C(=O)OC
296854,OC(=O)C1(CCCC=C1)C(=O)O
296855,COC(=O)C1(C=CCCC1=O)C(=O)OC
296862,C1CCC(=CC1)C1=CCCCC1
296864,N#CC/C(=NC(=O)/N=C(/O)C)/O
296874,O[C@@H]1CO[C@@H](OC1)c1ccco1
296880,CCCC(=O)c1ccc2c(c1)c1ccccc1o2
296884,OC(=O)[C@@H]1[C@H]2[C@@H]1[C@@H]1[C@H]([C@@H]1CC2)C(=O)O
296890,OC[C@]1(C)C[C@H]2C[C@@H]1CC2
296894,C[C@H]1[C@@H]2CC[C@H](C1(C)C)C2
296895,OC(=O)[C@H]1C[C@H]2C[C@]1(C)CC2
296896,OC(=O)[C@@H]1[C@@H]2C[C@H]([C@@H]1C(=O)O)C[C@H]2O
296897,OC(=N)N/N=C([C@H]1C[C@H]2C[C@@H]1CC2)/C
296898,C[C]([N]/N=C([C@H]1C[C@H]2C[C@@H]1CC2)/C)O
296900,OC(=O)[C@@H]1[C@H]2[C@@H]1C=C2
296908,C[C@@H]1C=C[C@H]2[C@@H]1[C@H](O)C2
296910,C[C@@]1(O)C[C@@H]2CC[C@H]1C=C2
296911,OC[C@@H]1[C@@H]2CC[C@H]1C=C2
296912,O=C1O[C@H]2C[C@@H]1CCC2
296913,O[C@H]1C[C@H]2[C@@H]([C@@H]1CC2)C(=O)O
296914,CCOC(=O)C/C(=CCC)/C(=O)OCC
296915,C=C[C@@]1(O)C[C@H]2C[C@@H]1CC2
296919,O=c1ccccn1CCc1ccccc1
296920,C[C@@]1(O)C[C@H]2C[C@@H]1CC2
296921,OC(=O)[C@@H]1[C@H]2CC[C@@H]([C@@H]1C)C2
296922,CC(=O)O[C@@H]1[C@H]2CC[C@@H]([C@@H]1C)C2
296924,COC(=O)[C@@H]1[C@H]2CC[C@@H]([C@@H]1C)C2
296925,OC(=N)N/N=C(/[C@@H]1[C@H]2CC[C@@H]([C@@H]1C)C2)C
296927,OC(=O)[C@]12C[C@@H]3C[C@H]1[C@H]2C3
296930,OC(=O)C[C@@H]1CC[C@H](CC1)CC(=O)O
