PCCDB-ID,SMILES
254569,CCc1nnc2n1c1ccccc1s2
254571,Cc1nnc2n1[nH]c(=N)s2
254576,Cc1cccn2c1nnc2
254577,Cc1cc(C)n2c(c1)nnc2C
254578,Cc1ccn2c(c1)nnc2c1ccccc1
254579,Cc1cccc2n1c(nn2)c1ccccc1
254583,CCc1[n]n2c(=CCC=C2)n1
254584,C[C@@H]1C=Cn2c(=C1)nc([n]2)C
254618,O[C]1=[N]=C(O)C2=C(N=1)C(=NC2)O
254619,[NH]C1=[N]=C(O)C2=C(N1)C(=NC2)O
254650,N[N][C](Cc1cccs1)O
254651,N/N=C([C@@H]1CC(=NN=C1O)C)/O
254652,N/N=C(c1c[nH]cc1)/O
254656,CCO/C(=Nc1c(nc[nH]1)C(=O)N)/O
254668,CCOC(=O)[C@H](C(C)C)C#N
254669,CCOC(=O)C[C@H](C(=O)OCC)C#N
254670,CCOC(=O)[C@@H](CC(C)C)C#N
254673,OC1=N[C@@]([C@@H](NN1)O)(C)O
254699,Oc1cc2[nH]c(cn2c(=O)n1)O
254702,[NH]C1=[N]=C(O)c2c(N1)n(cc2)Cc1ccccc1
254718,CO[C@@H]1OC[C@H]([C@H]2[C@H]1OC(O2)(C)C)O
254732,CCOC(=O)C(=O)Nc1ccccc1C(=O)C
254735,CCCOC(=O)[C@H](OC(=O)[C@H](O)C)C
254736,CC[C@H](OC(=O)[C@H](OC(=O)[C@H](O)C)C)C
254739,C[C@H](CC(C)(C)C)CCOC(=O)[C@H](O)C
254748,CCOC(=O)c1cnc(nc1O)N(C)C
254758,c1ccc(cc1)[N]C1=[N]=CN=c2c1c[nH][nH]2
254767,C=CCOC(=O)[C@H](OC(=O)c1ccccc1)C
254802,CCOC(=O)c1cc(ccc1N)N(=O)=O
254807,O=C1Cc2c([C@H]1C(=O)C)cccc2
254813,N#Cc1ccc(nc1O)CC(=O)c1ccccc1
254816,C/N=C(c1ccccc1C(=N)c1ccccc1)/O
254822,CN1CCN(CC1)[N][C](O)C
254841,NNc1cccc(c1C)C#N
254842,N#Cc1cccc(c1C)N
254854,OCc1c(CO)nnn1c1ccccc1
254866,Cc1ccncc1C/N=C(/O)C
254871,COc1cc2ccncc2cc1O
254872,N=c1c2ccccc2c2c(n1O)cccc2
254873,O=c1c2ccccc2c2c(n1O)cccc2
254875,[O-][n+]1ccc(cc1)C(=O)c1ccccc1
254890,CCOC(=O)c1cnc(nc1)N(C)C
254893,CCC[C@@H]1OCCN1C
254895,[NH]C1=NC=C([CH]N1)C(=N)O
254912,[O][N]N(/C(=Nc1ccccc1)/O)CCC#N
254913,O/C(=N/c1cccc2c1cccc2)/N1CC1
254917,CC(=O)O[C@@H]1C[C@@H](C[C@H]1C(=O)O)C(=O)O
254922,OC(=O)CCn1cnc2c1ncnc2O
254925,OC(=O)CCC1=C(C)NC(=[N]=C1O)[NH]
254926,NC/C(=Nc1ccc(c(c1)C(=O)O)O)/O
254927,OC(=O)C1=C(N=C(N[CH]1)[NH])c1ccccc1
254943,CC(=O)Oc1ccc(nn1)O
254944,N[N][C](CC1=NN=C(C1)O)O
254945,CC(C[C@H](C(=N)O)C#N)C
254946,N#C[C@@H](C(=N)O)Cc1ccccc1
254947,CCCC[C@H](C(=N)O)C#N
254952,CCNCCCOCC
254953,OCCN/N=C/c1ccncc1
254955,COC(=O)CC(=CC#N)CC(=O)OC
254957,OC(=O)CCCc1ccccc1N(=O)=O
254960,OCC1(CO)COC(=N1)c1ccccc1
254961,S=C1SCN(CN1C)C1CCCCC1
254963,CN1C(=O)CC2(CC1=O)CCCCC2
254964,CNP1([S])OCC(CO1)(C)C
254975,O[C@H]([C@@H](CN1C[C@H]1C)O)CN1C[C@H]1C
255016,Nc1ccc(cc1C)[N][N]c1ccccc1
255032,Cc1cc(C(=O)O)c(cc1N)C
255034,ONc1c([N][O])c2ccccc2c2c1cccc2
255057,Nn1c(=O)c2cccc3c2c(c1=O)ccc3
255060,CN(N1C(=O)C=C(C1=O)C)C
255065,C/N=C(NN(/C(=NC)/O)C)/O
255066,C/N=C(NNC(=N)O)/O
255070,Cc1ccc(nc1)N(=O)=O
255072,On1ccc2c(c1)c(O)nn2
255073,CC[C@@H]1NCCCS1
255074,CCCN(CCCS)CC
255075,C1CCC2(CC1)NCCCS2
255076,SCCCNC1CCCCC1
255078,SCCCN[C@H](c1ccccc1)C
255081,CN(c1ncc(cn1)C(=O)O)C
255092,CCC(=O)Cc1ccc2c(n1)cccc2
255093,C/C(=NCCc1ccncc1)/O
255094,CCC(=O)Cc1cccc(n1)C
255101,C1CCC(CC1)OCCc1ccccn1
255103,N#CC(CCc1ccccn1)(C)C
255104,C1CCC(CC1)NCCc1ccncc1
255107,O=C(c1nc[nH]c1N)N1CCCCC1
255109,C/N=C(Nc1cn(C)c(=O)n(c1=O)C)/O
255114,[O]N1ONC2=NC=[N]=C([C]12)[NH]
255124,CCCC(=O)c1ccc(s1)C
255127,CCCC(=O)c1sccc1C
255132,CCCC(=O)CC(=O)c1cccs1
255134,CCC(=O)c1sccc1C
255136,O=C(C(C)C)CC(=O)c1cccs1
255138,CCCC(=O)c1scc(c1)C
255144,CCC(=O)c1cc(oc1C)C
255146,CCCC(=O)c1ccc(o1)C
255150,CC(CC(=O)CC(=O)c1ccco1)C
255153,O=C(c1occc1C(=O)C)c1ccccc1
255155,OC(=O)CCCC(=O)c1cccs1
255158,O=C(c1cccs1)CC(=O)c1cccs1
255159,CCOC(=O)CC(=O)c1cccs1
255165,CC[C@H](C(=O)c1cccs1)CCC#N
255170,CC[C@H](C(=O)c1ccc(o1)C)CCC#N
255172,C[C@H](C(=O)c1cc(oc1C)C)CCC#N
255179,OC1(CCCCC1)CCc1ccccc1
255191,C1=C[C@H]2C[C@@H]1[C@H]1[C@@H]2O1
255195,Cc1cccc(c1)C(O)(C)C
255198,O[C@@H]([C@@H](OC(=O)C)C)Cc1ccccc1
255199,CCCO[C@H]1C[C@H]2C([C@]1(C)CC2)(C)C
255203,Cc1[n]n2c(=C(C)CC=C2)n1
255204,CC1=Cn2c(=CC1)nc([n]2)C
255206,C/C(=N/Nc1ccccn1)/c1ccccc1
255208,CCCC/C(=N/Nc1ccccn1)/CC
255212,CCCCC/C(=N/Nc1ccccn1)/C
255221,CS(OC1Cc2c(C1)cccc2)([O])[O]
255223,OC(=O)CN[C@H]1[C@@H](O)Cc2c1cccc2
255228,O[C@@H]1CCc2c1ccc(c2)OCc1ccccc1
255239,[O][N]N(/C(=NN(C(=O)N([N][O])C)C)/O)C
255253,CCN(c1ncccn1)Cc1ccccc1
255273,OC1=NCCN1c1ccccc1
255278,COC(=O)c1nc[nH]c1N/C(=NC)/O
255282,O=COC1CCCCCC1
255286,C[C@H](C(=O)c1ccccc1)C#N
255288,CCO/C(=NOCc1ccccc1)/O
255337,CC[C@H](C(=O)O)C#N
255338,CC([C@H](C(=O)O)C#N)C
255339,CCC[C@H](C(=O)O)C#N
255340,CCCC[C@H](C(=O)O)C#N
255341,CC[C@H]([C@H](C(=O)O)C#N)C
255342,CC(C[C@H](C(=O)O)C#N)C
255343,N#C[C@@H](C(=N)O)CC(=N)O
255344,N#C[C@@H](C(=N)O)CCC(=N)O
255345,CC[C@H]([C@H](C(=N)O)C#N)C
255349,N=c1[nH]n(c(=N)[nH]1)C(=N)O
255361,OC(=O)/C=C/C(=Nc1nccs1)/O
255363,OC(=O)CC/C(=Nc1nccs1)/O
