PCCDB-ID,SMILES
6347,N=C=O
6351,C1CC1
6354,O1CC1
6360,CC(C)C
6363,CC(N)C
6364,CC(S)C
6375,CN(=O)=O
6377,C[C@@H]1CN1
6378,C[C@@H]1CO1
6385,CC(N)(C)C
6386,CC(O)(C)C
6387,CC(S)(C)C
6395,CS(O)([O])[O]
6396,C[Si](C)(C)C
6403,CCC(C)(C)C
6404,OCC(C)(C)C
6405,CCC(O)(C)C
6406,N#CC(O)(C)C
6410,OOC(C)(C)C
6416,CC(=O)C(C)(C)C
6417,OC(=O)C(C)(C)C
6425,CC(C(O)(C)C)(O)C
6440,OCC([C@@H](O)C)(C)C
6442,OCC(N(=O)=O)(C)C
6448,CC(=O)O[C@H]1C[C@H]2C([C@]1(C)CC2)(C)C
6454,C=CC[C@@]1([C@@H]2CCC=C2)C(=N[C](=[N]=C1O)=O)O
6455,CC[C@@]1(C(C)C)C(=N[C](=[N]=C1O)=O)O
6464,C=CC[C@@]1(C(C)C)C(=N[C](=[N]=C1O)=O)O
6465,CCC1(CC)C(=O)CCN=C1O
6470,CCOC(=O)C1CCN(CC1)c1ccccc1
6473,CCCC[C@@]1(CC)C(=N[C](=[N]=C1O)=O)O
6476,CN1C(=O)C[C@](C1=O)(C)c1ccccc1
6480,OCC(N(=O)=O)(CO)C
6491,O[C]1=[N]=C(C(N=1)(C)C)O
6492,C1=C[C@@H]2[C@@H](C1)[C@H]1C=C[C@@H]2C1
6493,CCC(CC)(O)C
6494,C[C@](C#C)(CC)O
6495,COC(OC)(C)C
6497,COS(=O)(=O)OC
6500,CCO[P@](=O)(N(C)C)C#N
6501,CCOC(=O)[C@H]1O[C@]1(C)c1ccccc1
6502,OCC(CO)(CO)C
6503,OCC(CO)(CO)N
6510,CCC(CO)(CO)CO
6514,OC(=O)CCS
6517,CCO[Si](OCC)(OCC)OCC
6525,C#CC1(O)CCCCC1
6526,CCC(OC(=N)O)(CC)C
6534,CCP(=O)(OCC)OCC
6544,CC1=CC(=O)CC(C1)(C)C
6547,N#CC([N][N]C(C#N)(C)C)(C)C
6548,CC[C@@](CCCC(C)C)(O)C
