PCCDB-ID,SMILES
268266,CCC(=O)[C@H](/C(=Nc1ccccc1)/O)C
268280,CC[C@@H](/C(=Nc1ccccc1)/O)C(=O)CCC
268282,C[C@@H]1Cc2cccc3c2n(C1)c(=O)cc3
268285,Cc1cccc(=O)n1Cc1ccccc1
268295,C/C(=Nc1ncccc1C)/O
268319,OC1=[N]=C2[C](C=C1)C(=CC(=N2)O)C
268323,CCOC(=O)/C=C/C(=O)N(c1ccccc1)C
268335,CCc1c(C)cnc2c1cccc2
268343,CCCc1c(CC)c(O)nc2c1cccc2
268350,Cc1cc(=O)n2c3c1cccc3CCC2
268420,N[C]1N=C[N]c2c1ncn2[C@@H]1O[C@H](C=C1)CO
268429,OC[C@H]1O[C@@H](C[C@H]1O)n1cnc2c1[N]C=N[CH]2
268432,CC[C@@]1(CO[P@](=O)(OC1)N1CC1)N(=O)=O
268436,COc1ccc(cc1CCCO)C(=O)C
268437,O=CCCc1cc(ccc1OC)C(=O)C
268439,Cc1ccc2c(c1)CC=CO2
268447,O=N(=O)[C@]1(C)CO[P@@](=O)(OC1)O
268448,CC[C@@]1(CO[P@@](=O)(OC1)O)N(=O)=O
268459,OCn1ncc2c1cc(N(=O)=O)c(c2)N(=O)=O
268461,CC(=CCC/C(=C/[C](O)[NH])/C)C
268463,CSc1ccc(cc1C)OC(=O)C
268470,O=CN1CCN([C@H](C1)C)C=O
268472,OC(=O)[C@@H]1CCCN1C(=O)OC(C)(C)C
268473,CC(C[C@@H](C(=O)O)/N=C(/OC(C)(C)C)O)C
268482,CCC[C@](COC(=N)O)(CO)C
268484,CCCCCCC(CO)CO
268487,CCC1(CC)COC(=O)OC1
268488,CC(N[C@H](C(=O)O)CC(=N)O)C
268489,OC(=O)C[C@@H]1C[C@H](C1(C)C)CC(=O)O
268499,N#C[C@@H]1C(=O)c2c([C@@H]1c1ccccc1)cccc2
268500,CC[C@@H]1[C@H](C(=N)O)C(=O)c2c1cccc2
268501,N#CC(=C1CCNc2c1cc(C)cc2)C#N
268505,N#CC1=C[C]2C=C[CH]C=C2NC1=N
268513,OC1=[N]=C(S/C/1=C/c1ccccc1)[NH]
268518,Cc1ncccc1CCO
268519,CSc1nc(c(s1)C=O)C
268525,OC(=N)/C=C/c1csc2c1cccc2
268528,OC1=NCCc2c1sc1c2cccc1
268534,N#CC(=C1CCCc2c1ccs2)C#N
268536,COc1ccccc1/C=C(C(=O)O)/S
268544,OC(=O)CCSc1ccccc1C
268545,CONCC(=O)c1ccc(cc1)SC
268553,O[C@@]12CCCC[C@@H]1Oc1c2c2ccccc2cc1
268554,COc1ccc(cc1)/C=C(C(=O)O)/S
268572,C/C(=COC)/C(=O)O
268575,C[C@@H](Cc1cc(O)ccc1O)O
268576,COc1ccc(c(c1)C[C@@H](O)C)OC
268577,COc1ccc(c(c1)CC(=O)C)OC
268578,CCO/C=N/[C@H](C(=N)O)C#N
268595,N#Cc1cnc(nc1C)C
268596,Cc1ncc(c(n1)C)C(=N)O
268598,C[C@H]1CCc2c(C1)c1c([nH]2)ccc2c1cccc2
268607,N#CC(=C1CCOc2c1cccc2)C#N
268608,C/C=C/1c2ccccc2C(=O)[C@H]1C(=N)O
268612,C[C@H]1CCc2c(C1)[nH]c1c2c2ccccc2cc1
268613,C[C@H]1CCCc2c1[nH]c1c2c2ccccc2cc1
268614,C[C@]12CCCCC1=Nc1c2c2ccccc2cc1
268616,OC1=NNCc2c1sc1c2cccc1
268618,OC(=N)/C(=C/1CCCc2c1ccs2)/C#N
268619,N#CC(=Cc1csc2c1cccc2)C#N
268620,COc1cc2sc(cc2cc1OC)C(=O)O
268621,N#Cc1sc2c(c1C)cccc2
268622,N/N=C(c1sc2c(c1C)cccc2)/O
268634,OC(=O)c1sc2c(c1C)cc(cc2)N(=O)=O
268635,CC(=O)CSc1ccccn1
268645,N#CC(=Cc1cn(c2c1cccc2)C(=O)C)C#N
268646,O/C(=N/c1cscc1)/c1ccccc1
268648,O=N(=O)/C=C/c1csc2c1cccc2
268650,C1CCc2c(S1)c1ccccc1cc2
268651,Oc1ccc2c(c1)cc(s2)C(=O)O
268655,c1ccc(cc1)NCc1csc2c1cccc2
268656,N#CCc1c(sc2c1cccc2)C(=O)OC
268658,COC(=O)c1sc2c(c1C)cccc2
268660,N#CC(=C1CCCC[C@@H]1C)C#N
268661,CC(CC(=C(C#N)C#N)C)C
268662,OC(=N)[C@@H]1CC(OC1=O)(C)C
268666,OC(=O)[C@H]1C(=O)OC([C@@H]1c1ccccc1)(C)C
268667,OC(=N)[C@@H]1C(=O)O[C@@]2([C@@H]1CCCC2)C
268668,N#C[C@H]1C(=O)OC([C@@H]1c1ccccc1)(C)C
268669,C[C@@H]1CCC[C@H]2[C@H]1[C@@H](C(=N)O)C(=O)O2
268670,N#CC(=C(c1ccccc1)C1CCCCC1)C#N
268672,OC(=N)[C@@H]1C(=O)OC2([C@@H]1c1ccccc1)CC2
268674,O=C1C(=O)OC([C@@H]1c1ccccc1)(C)C
268675,OC(=N)[C@H]1C(=O)OC([C@@H]1C)(C)C
268676,CC([C@@H]1[C@@H](C(=N)O)C(=O)OC1(C)C)C
268677,COCC/N=C(/SCCC(=O)O)O
268679,COC(=O)c1sc(c(c1)N(=O)=O)C
268681,CC1=C(Sc2ccccc2)c2c(C1)cccc2
268694,COc1ccc(cc1)CC[C@]1(NCNC1)C=O
268703,N#CC[C@@H](CCCC(=C)C)C
268704,CCO[C]([N][N][CH]c1cccs1)O
268713,c1ccc(nc1)OCCN1CC1
268714,C(Oc1ccncc1)CN1CC1
268715,C(Oc1ccc2c(n1)cccc2)CN1CC1
268716,C(Oc1nccc2c1cccc2)CN1CC1
268720,C(Oc1nccnc1)CN1CC1
268723,C/C(=Nc1cccc(c1O)C(=O)O)/O
268726,OC1=NC(=O)N(C(=O)C1)Cc1ccccc1
268741,CCC(c1cccc(c1O)C(=O)O)(C)C
268742,CCC(c1ccc(c(c1)C(=O)O)O)(C)C
268752,C[N]C1=[N]=C(O)N(C=C1C)[C@@H]1CCCO1
268753,ONc1nc(=O)n(cc1C)[C@@H]1CCCO1
268756,CO[P@@]1(=O)CCC(=C1)C
268757,OC(=O)c1ncccc1C
268759,COC(=O)c1ccc(cn1)C
268779,CN[C@H](C(=O)O)CCC(=O)O
268786,Oc1ccc2c(c1)C(C)(C)CCC2(C)C
268792,CC(=O)OC1=[N]=C(C=C([CH]1)C)OC(=O)C
268834,O=C1[C@@H]2CO[C@@H](O2)[C@H]2[C@H]1OC(O2)(C)C
268835,O/N=C/1[C@@H]2CO[C@@H](O2)[C@H]2[C@H]1OC(O2)(C)C
268850,N1C[C@@H]2CNC[C@H](C1)O2
268858,N#Cc1n[nH]c(c1N(=O)=O)C
268859,N#Cc1n[nH]c(c1N)C
268864,OC(=N)Cc1nc[nH]c1C(=N)O
268868,COc1cc(C)c2c(c1OC)C(=O)CC2
268870,CCC(=O)c1cc(OC)c(cc1C)OC
268876,O=C1CCCC[C@@H]1Nc1ccc(cc1)N(=O)=O
268884,CSc1ccc(cc1/C=C/C(=O)O)C
268894,O[C@H](C(=O)c1cscc1)c1ccccc1
268898,O=[C]1=[N]=C([C@H](C(=N1)O)c1ccsc1)O
268899,C/C(=Nc1ccc(s1)C=O)/O
268902,C/C(=NO)/c1ccc(s1)C
268905,CCCCN1C(=O)N=C([C@@H]1c1cscc1)O
268908,CCCCCOC(=O)c1ccc(s1)C
268909,CCCCOC(=O)c1ccc(s1)C
268911,CC(COC(=O)c1ccc(s1)C)C
268918,OC(=O)CCc1cscc1
268919,N#CC(=C1CCCCc2c1cccc2)C#N
268924,O[C]1=[N]=C([C@](N=1)(C)c1cscc1)O
268925,OC(=O)CCNc1cccs1
268926,OC(=O)C(C(=O)O)Cc1cscc1
268932,c1ccc2c(c1)ccc1c2c2ccccc2o1
268934,O=C1CCSc2c1ccc1c2cccc1
268948,Cc1cc(N)c(c2c1cncc2)C
268960,COC(=O)[CH]/C(=[NH]c1ccc(cc1)N(=O)=O)/C
268971,CC(=O)c1ccc2c(c1)c(=O)cc([nH]2)C
269000,O=C1CCCC[C@H]1Oc1cc(C)ccc1C
269001,Cc1ccc(c2c1c1CCCCc1o2)C
269007,COC1=C(N)C(=O)C(=C(C1=O)N)OC
269008,OCCNc1ccccc1C(=O)OC
269009,OCCNc1ccccc1/C(=NN)/O
269011,O=NN(c1ccc(cc1)/C=C/c1ccccc1)C
269021,[O][N]N1C[C@@H](C[C@H]1C(=O)O)O
269023,ON1CCC[C@H]1C(=O)O
269024,N#CCC[N]1([O])CCCC[C@@H]1C(=O)O
269025,ON1CCCC[C@@H]1C(=O)O
