PCCDB-ID,SMILES
313475,O=CC(N(=O)=O)C=O
313481,CSC(=O)C(=O)SC
313489,OC(=O)CC(C(=O)O)C(=O)O
313499,C1CC[C@H]2[C@@H](C1)[N][N]N2
313500,OC(=O)C([C@@H](C(=O)O)C)C(=O)O
313501,CSc1nc(C)cc(=N)[nH]1
313503,C[C@H](S(=O)(=O)[C@H](C(=O)O)C)C(=O)O
313506,C[C@H](SCC)CC(=O)O
313507,COc1cc(C)cc(=N)[nH]1
313515,CCOC(=O)[C@H](CO)CC
313516,C=CC1(O)CCOCC1
313517,CC(OC(=O)C#CC(=O)O)C
313518,CC[C@H](C(=O)O)COC(=O)C
313519,CC[C@H](C(O)(C)C)C(=O)O
313521,COc1ccccc1[N][O]
313522,C[C](/N=C(O)/[NH])CC(=O)OCC
313527,CCCC1C(=[N]=[C](=[N]=C1O)[NH])O
313538,OCCC(=O)[C@H](C(=O)OCC)C(=O)O
313540,OC(=O)CSCC1=CC(=[N]=[C](=N1)O)O
313547,OC(=O)CNCC1=CC(=[N]=[C](=N1)O)O
313552,CC[C@H](NCC1=CC(=[N]=[C](=N1)O)O)CO
313554,O=C1C=C[C@@H](C(O1)(C)C)[C@]1(C)CCCC[C@@H]1C
313583,CNC1=c2n([O])onc2C(=C[CH]1)N(=O)=O
313608,[O]N1ON=C2[C]1c1non(c1=C[CH]2)[O]
313621,CCOc1ccc2n(n1)nnn2
313628,CCOc1nn2nnnc2c2c1cccc2
313645,N1[CH]N=C(N1)[N]Cc1ccccc1
313650,CN(C(=S)[N][N]c1ccccc1)C
313652,O=C1OCC/C/1=C/CCOC1
313653,CCOC(=O)[C@H]1C(=NC[C@H]1c1ccccc1)O
313654,C/C=C/C(=O)Oc2c1cccc2
313655,O=C[C@@H]1C(=Nc2c1cccc2)O
313658,CCCCCCn1ncc(nc1=O)O
313661,CCN(CCSC(=O)c1ccccc1)CC
313665,CCCC(C(=O)O)(CCC)O
313667,CC[C@@H](C(=O)O)S[C@H](C(=O)O)CC
313682,OC(=O)c1c(C)cc(cc1C)N
313684,C1CSC(=Nc2ccccc2)S1
313691,Cc1cc(C)c(c(c1)C(=O)O)C(=O)O
313692,C/C(=Nc1ccc2c(c1)C(=O)N=C2O)/O
313693,CCNc1ccc(cc1)C(=O)C
313703,Cc1ccc2c(c1)CC(O2)(C)C
313715,Nc1ccc(cc1)c1cc(O)ccc1N
313730,CCCCCCC(CCCCCC)(O)C
313731,c1ccc(cc1)c1scc2c1cccc2
313732,O=C1OC(=N/C/1=C/c1ccco1)c1ccccc1
313813,C[C@@H]1CC(S(=O)(=O)[C@@H]1c1ccccc1)(C)C
313825,CSc1cc(C)c(c(c1)C)/N=C(/O)C
313856,O=C1OC(=O)[C@H]2[C@@H]1[C@@H](C=C[C@H]2C)C(=O)O
313858,OC[C@H]1C=C(C)[C@@H]([C@H]2[C@@H]1C(=O)N=C2O)C
313860,OC[C@H]1C=C[C@@H]([C@H]2[C@@H]1C(=O)N=C2O)C
313898,O=C1C=CC(=O)[C@H]2[C@@H]1[C@@H]1CCCCC1=CC2
313916,[S][S]1CC2(C1)CSSC2
313920,Oc1nnc(c2c1CCCC2)O
313969,CCOc1ccc(c(c1)O)[C@H](C/C(=NN)/O)C
313970,CCOc1ccc(c(c1)O)[C@@]1(C)NN=C(C1)O
313973,N/N=C(c1ccccc1CO)/O
313994,COc1ccc2c(c1C)Cc1c(C2=O)cccc1
314014,C[C@@H]1O[C@@H](C)CC=C1/C=N/NC(=N)O
314093,CN(c1ccc(cc1)/C=N/Nc1ccccc1)C
314094,C/C(=NCc1ccccc1/N=C(/O)C)/O
314096,COc1ccc(cc1)[C@@H](CCC(=O)O)N
314097,N[C@@H](c1ccccc1)CCCCC(=O)O
314098,C/C(=NCc1ccc(cc1)/N=C(/O)C)/O
314100,OC(=O)[C@H](Cc1cccnc1)N
314101,OC(=O)CNC1CCCC1
314102,C[C@@H]([C@@H](C(=O)O)N)CC(C)C
314104,OC(=O)[C@H]([C@@H](C(C)(C)C)C)N
314106,OC(=O)[C@H](CCCc1ccccc1N)N
314109,N#C[C@H](c1ccccc1)Nc1ncccn1
314112,C1N=C[C@@H]2N(CC1)CCCC2
314123,n1ccc(cc1)c1n[nH]c2c1Cc1c2cccc1
314148,CNC(=O)c1n[nH]c(c1N)C
314154,CCC[C@@H](CC(=O)O)OC
314156,N#CCN(c1ccccc1)CC#N
314172,SCCSCCNc1ccccc1
314178,N#CC(N/C(=NC(C#N)(C)C)/O)(C)C
314179,COC1=[N]=C(SN1)[NH]
314184,C[C@@]1(CO1)[C](O)[NH]
314186,O=C1N(CC2=C1CCCC2)c1ccccc1
314188,O=C1ONN(C1)c1ccc2c(c1)cccc2
314192,C1CCC(CC1)O[C@H]1Nc2c(S1)cccc2
314195,O[C@@H]1C=C[C@H]2C[C@@H]1C2
314198,CC1=CC(=O)[C@@H](C1)C(C)C
314199,CC1=C[C@@H]([C@@H](C1)C(C)C)O
314200,O=C1C[C@@H](C)c2c(O1)ccc(c2)C(C)(C)C
314208,OC(=O)c1cc(C(=O)O)c(cc1C)C
314210,C/C(=Nc1sc(cc1N(=O)=O)N(=O)=O)/O
314212,COc1ccc2c(c1)sc(=N)n2C
314213,Cc1cccc(c1)N1CCCC1=O
314218,O=N(=O)C(CNCc1ccco1)(C)C
