PCCDB-ID,SMILES
136739,C1CCC/C=CCCC1
136740,Cc1cccc2n1ccn2
136742,Cc1nc2n(c1)cccc2
136743,Cc1ccc(cc1)[S@](=O)C
136744,[O][N]OCc1ccccc1
136745,CCc1cccc(n1)CC
136746,OC1(CCC1)c1ccccc1
136747,CCOC(=O)c1cc[nH]c1C
136748,c1ccc(cc1)c1csnc1
136749,C=CCOc1ccccc1C
136750,O=C1CCC[C@H](C1)C(C)(C)C
136753,CCc1ccc(cc1)C
136755,CCC/C=N/Nc1ccccc1
136756,CCc1ccc(cc1)C
136762,ON=C1CCCCCCCCCCC1
136763,COC(=O)C1=C(C(=O)OC)[C@@H]2C[C@H]1C=C2
136769,Cc1ccccc1CCc1ccccc1C
136777,C#C[C@@](C(C)(C)C)(O)C
136780,CC#CC(C(C)C)(C)C
136781,CCNCC
136783,CCCCC(C(=O)C)CCCC
136785,C=CC[C@H](/C=C/C)C
136786,CC#CC(C)(C)C
136787,CC(=O)SC(C)(C)C
136788,CCCCOC(C)(C)C
136789,C=C=CC#N
136790,C=CC/C=C/C=C
136791,CC1(C)CCCO1
136793,O=c1ccscc1
136794,CN1CCC(CC1)(C)C
136795,CN(c1cc[n+](cc1)[O-])C
136796,C1=C[C@@H]2[C@H]3[C@@H]2C=C[C@@H]1C=C3
136798,c1ccc(cc1)c1nocc1
136802,SCCNCc1ccccc1
136803,Cc1onc(c1)c1ccccc1
136804,Cc1noc(c1)c1ccccc1
136821,[SiH3]C#C
136822,C[SiH3]
136827,CCCC(CCC)(C)C
136830,[SiH3]C#C[SiH3]
136833,C[Si]1(C)CCCC1
136835,COC1=CCCC1
136836,Cc1cnn(c1)C
136837,C[C@@H]1CN=C(O1)O
136838,C1[CH][CH]CC=CCC1
136839,O=C1CCC(C=C1)(C)C
136841,ON=C1CCCCCCC1
136842,C1CCc2c(CC1)cccc2
136843,OC1=NC(=O)CC2(C1)CCCC2
136844,C1C[C@H]2C[C@@H]1[C@@H]1[C@@H]2[C@@H]2C[C@H]1C=C2
136845,C1=C[C@H]2C[C@@H]1[C@@H]1[C@H]2[C@H]2C[C@@H]1C=C2
136846,C1Cc2c(C1)c1CCCc1cc2
136847,SCc1cccc2c1cccc2
136848,C1CCCCc2c(C1)cccc2
136849,OC(=O)c1cc(C)c(c(c1)C)C
136853,C(CCc1ccccc1)CCCc1ccccc1
136857,C[Si]([S])C
136860,CC(=O)O
136862,C=C[Si]([Si](C)(C)C)(C)C
136863,C=CC(C=C)(C)C
136864,COC(CC(C)C)(OC)C
136867,COC(=S)OC
136868,N#CC[C@H](C(C)C)C#N
136869,N#CP(C#N)C#N
136870,C=CC/C(=C/C)/C
136871,COCC(C)(C)C
136873,C/C(=CC(=O)C)/N
136874,CC(/N=C(/O)C)C
136875,CC#CC=O
136876,CCCCC#CC(=O)C
136877,NCCCCCCCCC(=O)O
136878,CCCCC#CC#CCCCC
136880,C1CC=CS1
136882,Cc1ccnnc1
136883,S=c1ccocc1
136884,S=c1ccscc1
136885,O=N(=O)C1=NOCC1
136886,CC1=C(C)C(=O)C1=O
136887,O=C1CCCC=C1C
136888,C[C@H]1OCOC[C@H]1C
136889,C[C@@H]1C[C@H](C(=O)C1)C
136890,CC(=C1CC1(C)C)C
136891,O=C1CC=CC=CC1
136892,OC1=NCC(O1)(C)C
136893,C[C@H]1OCO[C@@H](C1)C
136894,C/C=C/1CCCCC1=O
136895,CN=c1ccn(cc1)O
136896,CSc1ccc(cc1)S
136897,CC(=O)CC1CCCC1
136898,C[C@H]1OCOC(C1)(C)C
136899,C1CCCC=C=CCC1
136900,C1C/C=CCCC/C=CC1
136901,O=C1CC(C)(C)CC(=O)C1C
136902,C=C[Si](c1ccccc1)(C)C
136903,CC(=O)c1c(C)nn(c1C)C
136904,C/N=C/c1ccccc1OC
136905,CCCCSc1ccccc1
136906,OC(=O)C1(CCCCC1)C(=O)O
136907,CC(c1cccc(c1)C(=C)C)C
136908,CCCCC#Cc1ccccc1
136909,C1CCCCCC#CCCCC1
136910,C[Si]([Si](C)(C)C)(c1ccccc1)C
136911,O=C1OC(=O)C[C@H]1c1ccccc1
136915,OC(=O)CN(c1ccccc1)CC(=O)O
136920,O=CC(C=O)(C)C
136921,CCC[C@](CC=C)(O)C
136925,CCCCOC(=O)CC(=O)OCCCC
136926,CC/N=C/C
136927,Cn1nccc1N
136928,[N][N]C1=CC=C[CH]1
136929,O=C1CCCCC1(C)C
136930,COC(=O)c1ccc[nH]1
136931,C=C1CCc2c1cccc2
136932,Cn1ccc(=O)n(c1=S)C
136933,O=C1C(C)(C)CCCC1(C)C
136935,O[C@@H]1[C@@H]2CC[C@H]1c1c2cccc1
136936,CC1(C)CCc2c(O1)cccc2
136938,O=Cc1oc2c(c1C)cccc2
