PCCDB-ID,SMILES
117799,CCCCC(OC)OC
117801,CC(CON(=O)=O)(CON(=O)=O)C
117804,OC[C@H](Cc1ccc(c(c1)OC)OC)O
117805,N#CC/C(=C/CC=C(C)C)/C
117810,OC/C=C/1CCCC(C1)(C)C
117822,CC(=O)C/C(=Nc1ccc2c(c1)[nH]c(n2)O)/O
117823,NCCOc1ccccc1C
117828,CN1[CH]N=C([N]1)N(=O)=O
117835,NCCCNCCCCCCNCCCN
117840,C=CP(c1ccccc1)C=C
117844,CCC(C(=O)OC)C(=O)OC
117869,CCNC(=O)c1ccc(cc1)C
117879,OCCN1C(=O)N(C(C1=O)(C)C)CCO
117881,CC(CC1=NCCS1)C
117899,CC(CCc1cccs1)C
117910,CCC/C=C/CCC(=O)C
117918,N#Cc1cc(C)c(n(c1=O)C)O
117919,OCCNCCC(=N)O
117938,COc1ccc(cc1)Nc1ccc(cc1)O
117947,CCO[P@@](=O)(O[P@@](=O)(OCC)O)O
117962,CC(c1cc2c([nH]1)nccc2)C
117971,CC(c1cccc2c1cccc2C(C)C)C
117976,NCCCCN(CC)CC
118003,CCCC[C@H](C/N=C(CC(=O)C)/O)CC
118004,C1CC[C@@H](NC1)Cc1ccccc1
118005,OC[C@H](COCCOC[C@@H](CO)O)O
118010,Cc1ccc(c(c1)[C@H](O)C)C
118017,C#CC[N]C1=[N]=C([C@@H](O1)c1ccccc1)O
118027,O=C1CC([C@@H](C1=O)C)(C)C
118028,C[C]1N=C(O[C@H]1c1ccccc1)[NH]
118066,CCO[C@@H](c1ccccc1)[C]1[N]C[C@@H](CN1)O
118068,c1ccc(cc1)NC1Cc2c(C1)cccc2
118073,CC(=O)SC[C@@H](C(=O)O)C
118079,S[C@H]1CCCC(=O)C1
118083,[NH][C](c1cnc2n(c1=O)[C@H](C)CCC2)O
118084,CC/C=C/C(OCC)OCC
118086,COC(=O)CC[C@@H](C(=O)OC)C
118088,CC(=O)O[C@@H]1C=C(C)[C@H]2C[C@@H]1C2(C)C
118093,O/C=N/[C@@H]1CC(=O)OC1=O
118094,CCN([C@H](CC(=O)OC)C)CC
118095,OC[C@H](CN(C)C)C
118096,CCOC(=O)[C@@H]1CCCC(=O)C1
118098,O=C1[C@H](C)CC(=C1O)N1CCCCC1
118099,OC(=N)[C@H]1CCc2c1cccc2
118101,CCCC1=CO[C@@](CC1)(C=O)CCC
118104,C[C@H]1O[C@H](C(=O)C1)C
118107,CC(C[C@@H]1CCC(=CC1)[C@H](C(=O)O)C)C
118112,O=CC(CC1=CC[C@@H]2C[C@H]1C2(C)C)(C)C
118113,C[C@@H]1CC[C@H]([C@]2(C1)OC[C@H](O2)C)C(C)C
118115,C1N[C@@H]1C#N
118118,CCC[C@@H](CCC(C)C)O
118119,C[C@H]1OC[C@H](O1)c1ccccc1
118120,O/C(=N/C1CCNCC1)/c1ccccc1
118122,O[C@@H]1CC[C@H](C[C@@H]1C(=O)O)C(C)(C)C
118124,CCCCC[C@H](S(OOC(=O)C)([O])[O])C
118129,OC[C@@H]1[C@H](C)CCCC1(C)C
118131,C[C@@H]1CCC2=C(C1)C(=O)OC2=O
118134,O=C1CC[C@@H]2[C@@H](C1)CC[C@H](C2)C(C)C
118140,OC(=O)[C@@H]1CCC=CO1
118143,C[C@@H](CN1CCCCC1)N
118147,CC[C@@H](SC(=O)[C@@H](CC)C)C
118148,CC[C@H](SC(=O)C=C(C)C)C
118153,C[C@@H](C1(CCNCC1)c1ccccc1)O
118155,C[C@H]([C@H](OC(=O)C)C)Cc1ccccc1
118156,C[C@H]([C@H](OC(=O)C)C)CC1CCCCC1
118157,N#C[C@](CC(C)C)([N][N]c1ccccc1)C
118158,C[C@H]1CNCC1
118161,Oc1ccc2c(c1)C(C)(C)[C@H](C2(C)C)C
118163,CO[Si](C[C@H](CC(C)(C)C)C)(OC)OC
118175,OC[C@H](COc1ccc2c(c1)cccc2)O
118177,CCC/C=C/C[C@@H]1CCC[C@@H]1O
118178,CC/C=C/C[C@@H]1CCCC(=O)O1
118181,CCC/C=C/C[C@@H]1CCCC1=O
118183,CCOC[C@]1(O)C[C@@H]2C[C@H]1[C@H]1[C@H]2CCC1
118189,CC(=O)O[C@@H]1[C@@H](C)OC=C[C@@H]1OC(=O)C
118193,OC[C@@H]1CC[C@H](CC1)C
118194,C[C@@H]1CCCCCCCCCCCC(=O)CC1
118199,CCOC(=O)[C@H]1C(=CC=CC1(C)C)C
118200,CCOC(=O)[C@H]1C(=C)C=CCC1(C)C
118201,CCOC(=O)C1=C(C)C=CCC1(C)C
118207,CCCC[C@H](COC(=O)C(C)C)CC
118209,C=CCN1CCCC[C@@H]1Cc1ccccc1
118210,C[C@H](CC)COC=O
118213,CCOC(=O)[C@@H](c1ccc(cc1O)O)N
118232,CCC[C@H]([C@H](N)C)C
118239,C[C@@H]1CCNCC(C1)(C)C
118240,C[C@@H]1CNCCC(C1)(C)C
118259,C[C@H]1CNC[C@@H](C1)C
118262,CCC[C@H](OC(=O)C)C=C
118268,CC[C@H](C[C@@]1(CC)N=[C](=[N]=C1O)O)C
118269,O[C@H]1c2ccccc2CCc2c1cncc2
118283,CC(=O)O[C@]12CCCC[C@H]2CCCC1
118284,C[C@H](CC[C@H]1C(=CC(=O)CC1(C)C)C)O
118285,CCCCNC1CC(C)(C)NC(C1)(C)C
118287,CC(=O)/C=C/[C@@H]1[C@H](C)CCCC1(C)C
118290,OC[C@H]([C@H]([C@H](C(=O)CO)OC)O)O
118317,O/C(=N/c1ccccc1)/[C@@H]1NCCNC1
118319,O/C(=N/c1c(C)cccc1C)/[C@@H]1NCCNC1
118322,C[C@H]1/C=CCCCCCCCCCCC(=O)C1
118323,C=CCC1(O)CCCC1
118335,C[C@@H](/C(=NC)/O)SCCO
118337,CCC[C@H](C(=O)OCC)C1CCCC1
118340,C[N](CCO[S@](=O)[O])(C)C
118352,COC(N1CCCCCC1)OC
118353,CN(CC(CC(C)(C)C)(C)C)C
118360,NCC1=CCCCC1
118365,CCNc1ccc2c(c1)OCO2
118384,CC(COC(C)(C)C)C
118389,CC/C(=N/NC(C)(C)C)/C
118392,CC(=O)/C=C/CCc1ccccc1
