PCCDB-ID,SMILES
20042,O=N(=O)c1cc(cc(c1O)N(=O)=O)C(C)(C)C
20046,CC(=C)[C@@H]1CC[C@@]([C@H]1C)(C)O
20049,N[C@H](C(=O)O)CSCCN
20051,O=C1C[C@H](C(=O)O1)C
20057,CC(C[C@@H]1CCCC=C1)C
20063,CCSCCC
20064,CCO/C(=NN)/O
20066,CC#CCCCCC#CC
20071,O[C@H](c1ccccc1)C(=O)OC(C)C
20072,C/C(=Nc1ccc2c(c1)ccc1c2cccc1)/O
20073,C/C(=Nc1ccc2c(c1)c1ccccc1cc2)/O
20077,[NH]C1=NC=N[CH]N1
20078,CC[N]C1=NC=N[CH]N1
20082,CC1CCCCCC1
20083,CCCCCC[C@H](O)C
20084,CC(N/C(=NC(C)C)/O)C
20085,C/C(=Nc1ccc(cc1)[N][N]c1ccccc1)/O
20087,CCc1cc(c(c(c1)C(C)(C)C)O)C(C)(C)C
20095,CC(Nc1ccc(cc1)N(=O)=O)(C)C
20096,O=Cc1cc(OC)c2c(c1OC)oc(c2C)C
20108,CC[N]C1=N[CH]N/C(=N/CC)/N1
20111,CCCCOCCCCO
20112,C[C@@H](CC(=O)C)O
20120,CN(N(=O)=O)C
20121,CCCCN(N(=O)=O)CCCC
20122,O=N(=O)N1CCOCC1
20124,O=N(=O)N1CCN(CC1)N(=O)=O
20125,CCCC[C@H](C(=N)O)CC
20126,CCCCC[C@H](C(=N)O)CC
20127,CC/C(=CC)/c1ccccc1
20128,OC[C@@H]1COC2(O1)CCCCC2
20129,OC[C@@H](Oc1ccccc1)C
20138,C/C=C/C=O
20139,OCc1c(C)cc(cc1C)C
20140,CC[C@H]([C@@H](CC)C)C(=N)O
20143,C[C@@H]1C[C@@H](c2c1cccc2)C
20148,OC[C@H](COc1ccc(cc1)C(=O)O)O
20150,O=N(=O)N(CCON(=O)=O)CCON(=O)=O
20155,O[C@H](c1ccccc1)C#C
20176,N#Cc1cc(C)c(c(c1)C)O
20177,NCC(=O)OC(=O)CN
20186,CC(OC(=O)N(c1ccccc1)OC(=O)C)C
20197,CCc1ccc(cc1)C(C)C
20200,CC/C=C/CC(=O)O
20205,OCCCCC=O
20207,CCCCOCCOC=C
20217,NNCCOc1ccccc1
20223,CCCNC[C@@H](c1ccc(cc1)O)O
20227,C/C(=Nc1cc2ccccc2c2c1cccc2)/O
20231,N#Cc1cc(c2ccccc2)c(nc1O)C
20237,CNC(=N)NN(=O)=O
20238,CCN(C(=N)NN(=O)=O)N=O
20240,CC(COC(=O)c1ccc(cc1)O)C
20241,C(C[C@H]1OC1)C[C@H]1OC1
20252,CCCS(=O)CCC
20254,C=CC[C@@H](Cc1ccccc1)N
20263,Cc1cc2c(o1)cccc2
20264,CCC(SCC(=O)O)(SCC(=O)O)C
20267,Nc1cccc2c1c1ccccc1C2=O
20270,CC(=O)OCCSCCOC(=O)C
20278,Oc1ccc(cc1c1ccccc1)N(=O)=O
20283,CCCCCCC1CCCCC1
