PCCDB-ID,SMILES
148600,C/N=C(Nc1scc(n1)c1ccccc1)/O
148604,O=NN(CC(=O)OC[C@H](C(=O)O)N)C
148608,C/C=C/C=C/C=C/C=C/C=C/C=O
148609,COCN(C(C)(C)C)N=O
148621,OCc1c(OC)cn(c1CO)C
148622,CCCN(C(=N)O)O
148623,ON(C(=O)OCc1ccccc1)C(=N)O
148630,CCCC/N=C(N(OC)C)/O
148650,CO[C@@]1(CO)OC[C@@H]([C@@H]1O)O
148651,CO[C@@]1(CO)OC[C@@H]([C@@H]1O)O
148652,CO[C@]1(CO)OC[C@@H]([C@@H]1O)O
148659,CC(=O)/C=C/C1CC1
148666,C=CC1=CC(=O)OC1
148675,OC(=N)c1ccc(c(c1)O)O
148676,NC1(O)CC1
148683,Cc1ccc2c(n1)cccc2N
148704,Cc1ccc2c(c1N[C]1[N]CCN1)c[nH]n2
148710,OCCc1c(C)cc2c(c1C)C(=O)[C@@](C2)(C)O
148711,Cc1cc(cc(c1N)C)c1ccccc1
148720,O1[C@@H]2[C@H]1[C@@H]1N=N[C@H]2[C@@H]2[C@H]1O2
148724,COc1cc2oc(=O)ccc2c(c1OC)OC
148737,COc1ccc(cc1)CN1CCC(=NC1=O)O
148747,CCOC(=O)[C@H]1O[C@@H]1C1CCCCC1
148762,Nc1ccc2c3c1CCc3ccc2
148773,c1ccc2c(c1)c1CC[C@@H]3[C@H](c1cc2)O3
148776,O=N(=O)[C@@H]1Cc2c3c1cccc3ccc2
148781,c1ccc2c(c1)c(OC[C@H]1CO1)ccc2
148782,Nn1c(O)nccc1=O
148811,CCCCOCNC[N][O]
148812,O=N(=O)c1c(C)ncn1C
148816,O[C@@H]1N=[C](=[N]=C([C@]1(C)O)O)O
148817,O[C@@H]1N=[C](=[N]=C([C@@]1(C)O)O)O
148821,C(C#N)[C@@H]1CS1
148822,N#CCCC[C@@H]1CS1
148828,O=N(=O)c1ccc([nH]1)c1csc(=N)[nH]1
148829,O=N(=O)c1c[nH]c(c1)c1csc(=N)[nH]1
148830,OCCS(OCC)([O])[O]
148831,c1ccc2c(c1)c1ccc3c(c1cc2)scc3
148836,COP(=O)(Oc1ccc(c(c1)C)N)OC
148878,c1ccc(cn1)c1ccc2c(n1)nccc2
148880,CCCn1c2ccccc2c(=O)c2c1cccc2
148892,C/N=C(Nc1ccc2c(c1)Cc1c2cccc1)/O
148896,CC(=N)NN
148927,C1=Cc2c(CC1)cc1c(c2)c2ccccc2cc1
148933,c1ccc2c(c1)c(OC[C@@H]1CO1)ccc2
148935,OCCNCc1cc(ccc1O)N(=O)=O
148936,OCCNCc1cc(ccc1OCC)N(=O)=O
148938,C[C@H](OS([O])([O])C)Cc1ccccc1
148958,O=NN(C(=O)C)C(=O)C
148978,COc1ccccc1C[C@@H]1CO1
148982,Nc1ccc2c(c1)ncc1c2ccc(c1)N
149010,C/C(=Nc1cccc2c1cc1ccccc1c2)/O
149011,O=C(c1ccccc1)OC[N][N]c1ccccc1
149028,CC(Cn1c2[nH]c(nc2c(=O)n(c1=O)C)C)C
149029,CCCCc1ccc(cc1N)N
149032,CC(CN(C/N=C(c1ccccc1)/O)N=O)C
149034,CCCCN(COC)[N][O]
149035,COCN([C@@H](CC)C)N=O
