PCCDB-ID,SMILES
243168,Cc1ccncc1/N=C/O
243169,COc1ncc(c(c1)C)N(=O)=O
243170,COc1ncc(c(c1)C)N
243172,CC(=O)N(c1c[n+]([O-])ccc1C)C(=O)C
243174,N=c1cc[nH]cc1CCc1ccccc1
243175,On1ccc(=N)c(c1)CCc1ccccc1
243182,C[C@@]1(CO1)C[C@@H]1CC[C@@H]2[C@H]1O2
243204,CC[C@]1(C)CO[C@@H](OC1)[C@@H]1CCC=CC1
243208,C1COC(OC1)[C@@H]1CCC=CC1
243220,C=CCOC(=O)CCCCCC(=O)OCC=C
243232,N#C[C@@H]1C[C@@H]2C[C@H]1[C@@H]1[C@H]2O1
243234,N#CC1=C[C@H]2CC[C@@H]1C(C2(C#N)C#N)(C#N)C#N
243239,N#C[C@H]1[C@@H]2C[C@H]([C@@H]1C#N)[C@@H]1[C@H]2O1
243244,OC(=O)/C=C/C(=Nc1ccccc1C)/O
243248,OC(=O)c1ccc(cc1)C(CC(C)(C)C)(C)C
243254,COc1ccc(cc1)C[C@@H](CN1CCCC1)O
243260,CCCCNCCc1ccc(cc1)OC
243262,CCC(CC(=O)O)(CC)CC
243265,OCc1ccccc1c1ccccc1CO
243268,CC(=O)N1C(=O)c2c(C1=O)c(ccc2)N(=O)=O
243272,Cc1cc(C)c(c(c1O)C)O
243275,CCO[C]([N][N][C](C)C)O
243277,CCO[C]([N][N][CH]c1ccc(cc1)N(C)C)O
243278,CCO/C(=NNCC(C)C)/O
243279,CCO/C(=NNC(C)C)/O
243287,OCCCN1CCN(CC1)c1ccccc1C
243291,COc1cccc2c1nccc2O
243293,C1CCC2(CC1)CCO2
243294,Oc1ccc(cc1)C[C@H]1N=[C](=[N]=C1O)O
243296,O=C1C=CC(=O)N1CCc1ccccc1
243297,CCCCN1CCC(=NC1=O)O
243298,CCCCN1CCC(=[N]=C1O)[NH]
243299,[O][N]N(Cc1ccc(cc1)C)CC(=O)O
243301,CCOC(=O)N(C(C)C)C[C@H](C(=O)OC)C
243313,Cc1ccc(cn1)N
243317,OC[C@@H]([C@@H]([C@@H]([C@@H]([C@@](C#N)(CO)O)O)O)O)O
243318,OC[C@@H]([C@@H]([C@@H]([C@@H]([C@@H](/C(=NN)/O)O)O)O)O)O
243333,CCOC(=O)C1=C(N)CCC1
243334,OCC[C@H]1O[C@@H]([C@@H]([C@@H]1O)O)O
243344,OC(=O)CS[C@H](C(=O)O)CC(=O)C
243347,CC(=O)Oc1ccccc1C1CCCCC1
243349,OC(=O)C1SCCS1
243352,OCCC[C]([N][N][CH]c1ccccc1)O
