PCCDB-ID,SMILES
85075,OC(=O)c1ccc2c(n1)c(ccc2)N(=O)=O
85081,CSC(=N)NC#N
85084,CC1(C)COP(=O)(OC1)Cc1ccccc1
85087,OCCCOCCCOCC
85104,O=CCC/C=C/CC/C=C/CCC=O
85105,C1CCC(CC1)c1ccccn1
85111,NNc1ccc2c(n1)cccc2
85113,O=c1ccc2c(o1)c1cc(oc1cc2)C
85115,C=CSSC=C
85123,C=CCC[C]1NC(=N)NC(=N1)[NH]
85125,OCN(CC(=O)O)C
85126,C/C(=Nc1ccccc1)/O
85127,CN(Cc1cccc(c1O)CN(C)C)C
85136,CC(CC(=O)OCC1CCCCC1)C
85137,O=C(C1CCCCC1)OC1CCCCC1
85143,CCCOC(=O)/C=C/C(=O)O
85146,N#Cc1ccc2c(c1)[nH]cc2
85150,CCCCCCC(C)(C)C
85151,CCCCC(CCC)(C)C
85153,CCCCCOc1ccc(cc1)C(=O)O
85154,CCCCCCCOc1ccc(cc1)C(=O)O
85158,OCNCC(=O)O
85174,C=C/N=C(/OC1CCCCC1)O
85180,COC(=O)c1ccc[n+](c1)[O-]
85181,OCCCS([O])(O)[O]
85183,CC(=O)O/C=C/C=C/OC(=O)C
85194,CCN(CO)CC
85195,CCOC(=O)C(=O)CC
85196,C[SiH](N[SiH](C)C)C
85198,O[C@@H]1CC[C@H](CC1)/N=C(c1ccccc1N)/O
85212,C/C(=NC(=O)[C@@H](N)C)/O
85213,COC(=O)Cc1ccc(c(c1)OC)OC
85214,COC(=O)Cc1ccc(c(c1)OC)O
85221,CC1=CNC(=[N]=C1O)[NH]
85224,Cc1nccnc1CCC
85225,CC1=NCCN=C1C
85226,CCC1=NCCN=C1C
85227,CC1=NCCN=C1CCCC
85228,Cc1nccnc1CCCC
85230,[O]C(=O)C1=CN(C=CC1)Cc1ccccc1
85234,COC(=O)CSc1ccco1
85237,N=C1CCCCN1
85238,CNCCCCNC
85248,C[N][N]Nc1ccccc1
85250,CSC(C=O)(C)C
85251,C=C[Si](O[Si](C=C)(C=C)C)(C=C)C
85252,CC(=O)OCC[Si](C)(C)C
85253,CCn1c(O)nnc1O
85254,OCCON(=O)=O
85264,CCCOC(=O)OOC(=O)OCCC
85270,CCOC(=O)c1cnn(c1N)c1ccccc1
85272,OC[C@H]1CO[C@H](O1)C=C
85273,OC[C@@H]1CO[C@@H](O1)C=C
85274,C=C[C@@H]1OC[C@@H](CO1)O
85280,OC(=O)c1cccc(c1O)C(C)(C)C
85281,OC(=O)c1cc(ccc1O)C(C)(C)C
85282,Cc1cccc2c1cc[nH]2
85287,Cc1cc(C)c(c(c1)O)C(=O)C
85294,[NH]C(=[NH2])SCCCO
85296,CN(CCSC(=[NH2])[NH])C
85300,COc1ccc(c(c1)N)N(=O)=O
85301,O/C=N/c1ccc(cc1)N(=O)=O
85304,CC1(CCCCC1)c1cc(C)ccc1O
85306,CC(Nc1ccc(cc1)N)C
85312,OC(COCC#C)COCC#C
85316,OCCOC(=O)C1CCCCC1
85318,OC(=O)Cc1ccccn1
85319,CC(=O)OCC/N=C(/O)C
85320,CCOC(=O)N=C=S
85321,NNS(=O)(=O)c1c(C)cc(cc1C)C
85323,N#CCC(=N)c1ccccc1
85326,CCCCCC#C/C=C/CO
85329,CCCC#CC(=O)OCC
85335,CCCCOC(=O)CCS
85339,OC(=O)c1cc(cc(c1)C(C)(C)C)C(C)(C)C
85341,OCN1C(=NC(C1=O)(C)C)O
85345,O=N(=O)c1cccc2c1c(cc[n+]2[O-])N(=O)=O
85346,CCCCCCCCc1ccc(cc1)N
85357,c1ccc2c(c1)[C@H]1Cc3c([C@H]1C2)cccc3
85360,CC1=CCOCC1
85366,COC(=S)SCC(=O)O
85370,[O][N]N(C(CC(=O)C)(C)C)C
85382,CCCNCCO
85394,OCCO[C@@H]1CC[C@H](CC1)OCCO
85395,[NH][C]([C@@H]1CCCN1C(=O)C)O
85396,CN(C(=O)CC)[N][O]
85397,CN(C(=O)CCC)[N][O]
