PCCDB-ID,SMILES
77196,OCC1CCCCCCC1
77197,C=CN(=O)=O
77199,CCC(C(=O)O)(CC)O
77200,OC(=O)c1n[nH]c(=N)[nH]1
77201,COC(=O)c1n[nH]c(=N)[nH]1
77203,COC/N=C(C=C)/O
77204,COC/N=C(C(=C)C)/O
77212,OCC[C@@H]1CC[C@H](CC1)C(C)C
77213,OC1=N[CH]C(=C(N1)[NH])C(=O)O
77223,CCCCC(OCC)OCC
77224,CCCCCC(OCC)OCC
77225,CCCC(OCC)OCC
77228,CCCCc1ccc(c(c1)N(=O)=O)/N=C(/O)C
77229,CCCCc1ccc(c(c1)N(=O)=O)N
77230,[NH]C1=N[C](NO1)c1ccccc1
77232,NCCCC[Si](OC)(C)C
77233,NCCC[Si](OC)(OC)C
77234,C[Si](O[Si](O)(C)C)(O[Si](O)(C)C)C
77235,C=CCC(C(=O)OC)(C(=O)C)CC=C
77241,CCO/C(=Nc1nccs1)/O
77243,Cc1cc2ccc3c(c2cc1C)cccc3
77244,Cc1ccc2c(c1)ccc1c2c(C)ccc1
77245,Cc1cccc2c1c1c(C)cccc1cc2
77247,CP(P(C)C)C
77259,O=C(CC(O)(C)C)CC(O)(C)C
77261,CC(=C)C(=O)OCCCc1ccccc1
77280,CC(=CCCC1(C)OCCO1)C
77282,N#CC(C#N)CC(C#N)C#N
77287,CCCCCCCCCCCCSC
77288,CCCCCCCCSCC
77289,CCCCCCCCSC
77290,OCCN1CCN=C1O
77299,O=C1OC(C)(C)OC(=O)C1C
77301,CC(=C)c1ccc2c(c1)cccc2
77302,CCCCC[C@@H](CO)O
77303,CCC(=O)OCC(COC(=O)CC)(C)C
77304,CC(NNC(C)C)C
77313,COC(=O)C1CCCCCCC1
77314,COC(=O)CC=C
77317,NCc1ccncc1
77318,N=C1SCCN1C
77319,CN(c1ccc(cc1C)[N][N]c1ccccc1)C
77332,CCCCOCC=C
77334,O1CCN(CC1)c1nnns1
77340,CCc1cc(N(=O)=O)c2c([n+]1[O-])cccc2
77341,O=N(=O)c1ccnc2c1cccc2
77342,O=S1OCCO1
77345,C=CC1CCCC1
77346,CCC1(CCCCC1)OC(=O)C
77348,C=CP(C=C)C=C
77353,CC(=C)c1cccc(c1)C(=C)C
77366,CC(COC(=O)CCC(=O)C)C
77368,N#CCc1ccccc1C#N
77370,C[C]1[CH]CCC=C(CC1)C
77371,CC1=CCCC(=CCC1)C
77372,O=CN1CCCC1
77373,O=N(=O)N1CCCC1
77376,CC1(O)CCCCCC1
77381,C[Si](Nc1ccccc1)(C)C
77382,C[Si](N1CCCCC1)(C)C
77383,CN([Si](N(C)C)(N(C)C)C)C
77384,CN([Si](N(C)C)(C)C)C
77385,CN(S(=O)N(C)C)C
77392,CC(N1CCCC1=O)C
77404,C=C(COC(=O)C)COC(=O)C
77408,CCCCCCc1ccco1
77409,COc1c2OCCc2cc2c1oc(=O)cc2
77410,CCOC(=O)C1(CCC1)C(=O)OCC
