PCCDB-ID,SMILES
141330,C=C=C1C=CC=C1
141335,[O][N][C]C(C)(C)C
141339,COC(=O)C[C@]12C[C@H]3C[C@@H](C2)C[C@@H](C1)C3
141340,CC([C@H]1CCC[C@@H]2[C@@H]1CCCC2)(C)C
141344,CC#C[C@H](O)C
141346,C1[C@@H]2[C@H]1[C@@H]1C=C[C@H]2[C@@H]2[C@H]1C2
141347,O=C1C=C(CC(C1)(C)C)NC(C)(C)C
141348,COc1ccc(cc1)N1CC1
141349,CCc1nc2ccccc2cc1C
141350,CCCCn1ccccc1=O
141351,S=C=NCCCN(C)C
141361,Cc1ccccc1C1CC1
141362,CCCCCCCCCCC/C(=NC)/O
141363,C1CC1=C1CC1
141365,OSc1ccccc1
141366,N#CC1=CC=CC1
141370,C1=CC[C@]23[C@@](C1)(CC=CC3)C2
141371,C/C=N/C(C)C
141372,CC(=C(C1CC1)C1CC1)C
141379,Cc1ccc2c(c1)ccn2C
141382,C[SiH](c1ccc(cc1)[Si](C)(C)C)C
141383,n1cc2ccc3n2c(c1)cc3
141385,CC(C[C@@]1(C)N=[C](=[N]=C1O)O)C
141387,O=C1C[C@@H]2C[C@H]1CC2=O
141390,CCC[N][N]c1ccccc1
141395,C1C[C@H]2[C@H]1[C@@H]1[C@H]2C1
141410,COC(=O)CCCOc1ccc(cc1)N(=O)=O
141412,CC(=C=C1CC1(C)C)C
141413,CC1=CCC[C@H](O1)C(=O)C
141418,O=C=Nc1cccc(c1)SC
141420,CC(OC1=CCC=CC1)C
141427,C=C[C@H]([C@@](C(C)C)(O)C)C
141428,c1ncc(cn1)c1ccncn1
141439,OC(=[N]=C(N)[NH])NN(=O)=O
141444,C[Si](c1cc[n+](cc1)[O-])(C)C
141447,CC1(C)[N]N=[C](=O)O1
141449,CC
141450,CC/C=N/C(C)C
141452,CC(C=C(C(C)(C)C)C(C)(C)C)(C)C
141454,CCN([C]1[N]C1(C)C)CC
141456,COC(=O)[C@@H](C(C)C)Cc1ccccc1
141457,CCOC(=O)c1cc(oc1C)C
141462,C1=Cc2ccccc2C2(C=C1)CC2
141467,[SiH3]C#N
141468,CC(=C)[CH]P(C)(C)C
141473,C=C1C=CC(C=C1)(C)C
141475,COc1ccc(cc1)C1=CC(=O)CC(C1)(C)C
141478,COC(C)C
141482,C1C[C@@H]2CCC[C@H](C1)CCC2
141483,CC(=C)O
141489,O/N=C/c1ccccc1OC
141493,Cc1cccccc1=O
141497,C=CCCCO[N][O]
141502,CCc1ccc(cc1)/N=C/c1ccc(cc1)OC
141505,OC(CC(=C)C)CC(=C)C
141506,C=C=CC=C=C
141508,O=C1CC(=O)[C@@H]2[C@H]1C2
141510,C=C1C[C@H]1c1ccccc1
141512,CCCC[C@@H](CCC(C)C)O
141518,Cc1sc(c(c1)S)C
141527,CO[C@@H]1CCC[C@@H]1OC
141528,CO[C@@H]1CCCC[C@@H]1OC
141530,N[C@H]1C[C@H]2CCCC[C@@H]2C[C@H]1O
141536,CSP(SC)C
